Instances,Source,algo_Hi_PR,algo_PAR,algo_P2R,algo_Pseudo_Hi_FIFO,feature_Order,feature_Size,feature_AvNdDgr,feature_AVScPotNetExcess,feature_CVAvNdDg,feature_ScCapDens
Wash_RLG_Pool_r6561_co486_c100000000_1(ol_2),WashRLG,24.177,7.051,10.628,7.632,3188648,9559377,2.9979,0.89023,1.8259,0
Wash_RLG_Pool_r6561_co79_c100000000_1(ol_2),WashRLG,3.305,1.905,2.298,0.968,518321,1548396,2.9873,0.87253,4.3499,2.00E-06
Wash_RLG_Pool_r6591_co304_c100000000_1(ol_2),WashRLG,16.357,5.213,6.875,3.258,2003666,6004401,2.9967,0.88839,2.2707,0
Wash_RLG_Pool_r6591_co40_c100000000_1(ol_2),WashRLG,1.514,0.962,1.217,1.2,263642,784329,2.975,0.85565,6.1253,4.00E-06
Wash_RLG_Pool_r6591_co94_c100000000_1(ol_2),WashRLG,4.926,1.891,2.309,1.391,619556,1852071,2.9894,0.87724,4.0007,2.00E-06
Wash_RLG_Pool_r675_co124_c100000000_1(ol_2),WashRLG,0.16,0.101,0.119,0.067,83702,250425,2.9919,0.87798,1.238,1.20E-05
Wash_RLG_Pool_r675_co50_c100000000_1(ol_2),WashRLG,0.053,0.036,0.038,0.021,33752,100575,2.9798,0.86168,1.8265,3.10E-05
Wash_RLG_Pool_r675_co64_c100000000_1(ol_2),WashRLG,0.056,0.036,0.038,0.02,43202,128925,2.9842,0.8702,1.6353,2.40E-05
Wash_RLG_Pool_r6912_co124_c100000000_1(ol_2),WashRLG,5.559,2.533,3.329,1.689,857090,2564352,2.9919,0.88001,3.5737,1.00E-06
Wash_RLG_Pool_r6912_co20_c100000000_1(ol_2),WashRLG,0.437,0.619,0.487,0.248,138242,407808,2.95,0.82172,8.9253,8.00E-06
Wash_RLG_Pool_r6912_co486_c100000000_1(ol_2),WashRLG,33.579,9.604,12.356,5.946,3359234,10070784,2.9979,0.88949,1.8692,0
Wash_RLG_Pool_r6912_co729_c100000000_1(ol_2),WashRLG,72.929,19.287,21.704,15.427,5038850,15109632,2.9986,0.89095,1.5619,0
Wash_RLG_Pool_r69984_co10_c100000000_1(ol_2),WashRLG,3.019,3.812,2.976,1.3,699842,2029536,2.9,0.76422,40.7975,2.00E-06
Wash_RLG_Pool_r69984_co184_c1000000_1(ol_2),WashRLG,220.692,93.362,134.48,58.56,12877058,38561184,2.9946,0.88051,9.2278,0
Wash_RLG_Pool_r69984_co20_c100000000_1(ol_2),WashRLG,13.094,10.31,12.545,4.842,1399682,4129056,2.95,0.82132,28.3623,1.00E-06
Wash_RLG_Pool_r69984_co40_c100000000_1(ol_2),WashRLG,32.156,23.38,27.075,13.583,2799362,8328096,2.975,0.85498,19.8909,0
Wash_RLG_Pool_r703125_co10_c1000000_1(ol_2),WashRLG,58.079,54.838,36.368,26.387,7031252,20390625,2.9,0.75993,129.3109,0
Wash_RLG_Pool_r7203_co124_c100000000_1(ol_2),WashRLG,9.472,3.971,3.993,2.765,893174,2672313,2.9919,0.8796,3.6464,1.00E-06
Wash_RLG_Pool_r7203_co184_c100000000_1(ol_2),WashRLG,10.677,4.199,6.654,3.432,1325354,3968853,2.9946,0.88442,3.009,1.00E-06
Wash_RLG_Pool_r7203_co30_c100000000_1(ol_2),WashRLG,0.991,0.851,1.091,0.423,216092,641067,2.9666,0.84412,7.4048,5.00E-06
Wash_RLG_Pool_r7203_co486_c100000000_1(ol_2),WashRLG,37.616,12.909,14.944,9.315,3500660,10494771,2.9979,0.88995,1.9046,0
Wash_RLG_Pool_r72171_co10_c100000000_1(ol_2),WashRLG,3.627,2.856,2.492,2.003,721712,2092959,2.9,0.76325,41.43,2.00E-06
Wash_RLG_Pool_r729_co154_c100000000_1(ol_2),WashRLG,0.252,0.16,0.184,0.074,112268,336069,2.9935,0.88266,1.1724,9.00E-06
Wash_RLG_Pool_r729_co3888_c100000000_1(ol_2),WashRLG,7.716,3.209,3.91,2.9,2834354,8502327,2.9997,0.89158,0.6112,0
Wash_RLG_Pool_r729_co79_c100000000_1(ol_2),WashRLG,0.072,0.064,0.06,0.037,57593,172044,2.9872,0.87063,1.5409,1.80E-05
Wash_RLG_Pool_r729_co972_c100000000_1(ol_2),WashRLG,1.733,0.97,1.248,0.673,708590,2125035,2.999,0.89051,0.70498,1.00E-06
Wash_RLG_Pool_r759375_co20_c1000000_1(ol_2),WashRLG,248.702,200.304,115.415,91.621,15187502,44803125,2.95,0.81678,93.414,0
Wash_RLG_Pool_r7776_co154_c100000000_1(ol_2),WashRLG,9.788,4.141,6.385,3.167,1197506,3584736,2.9935,0.8817,3.4044,1.00E-06
Wash_RLG_Pool_r7776_co304_c100000000_1(ol_2),WashRLG,22.87,6.758,9.063,5.692,2363906,7083936,2.9967,0.88804,2.4543,0
Wash_RLG_Pool_r7776_co94_c100000000_1(ol_2),WashRLG,3.442,1.752,2.131,1.101,730946,2185056,2.9894,0.87698,4.339,1.00E-06
Wash_RLG_Pool_r7803_co20_c100000000_1(ol_2),WashRLG,0.752,0.594,0.671,0.258,156062,460377,2.95,0.81974,9.4815,7.00E-06
Wash_RLG_Pool_r78125_co5_c100000000_1(ol_2),WashRLG,0.481,0.43,0.355,0.427,390627,1093750,2.8,0.67967,63.1338,4.00E-06
Wash_RLG_Pool_r789507_co10_c1000000_1(ol_2),WashRLG,45.983,36.963,43.384,27.816,7895072,22895703,2.9,0.7596,137.024,0
Wash_RLG_Pool_r7_co117649_c100000000_1(ol_2),WashRLG,0.312,0.204,0.228,0.708,823545,2470622,3,0.77709,0.4368,1.00E-06
Wash_RLG_Pool_r7_co16807_c100000000_1(ol_2),WashRLG,0.037,0.03,0.033,0.048,117651,352940,2.9999,0.77851,0.43639,8.00E-06
Wash_RLG_Pool_r8019_co30_c100000000_1(ol_2),WashRLG,0.761,0.609,0.547,0.335,240572,713691,2.9666,0.84495,7.811,5.00E-06
Wash_RLG_Pool_r820125_co10_c1000000_1(ol_2),WashRLG,43.521,63.114,30.074,28.529,8201252,23783625,2.9,0.75968,139.6556,0
Wash_RLG_Pool_r83349_co10_c100000000_1(ol_2),WashRLG,3.747,3.842,3.246,1.552,833492,2417121,2.9,0.76435,44.5227,2.00E-06
Wash_RLG_Pool_r839808_co10_c1000000_1(ol_2),WashRLG,67.543,39.923,32.922,29.863,8398082,24354432,2.9,0.7599,141.3216,0
Wash_RLG_Pool_r84375_co79_c100000000_1(ol_2),WashRLG,112.875,65.657,80.607,41.045,6665627,19912500,2.9873,0.87315,15.4812,0
Wash_RLG_Pool_r85293_co154_c1000000_1(ol_2),WashRLG,241.35,87.019,133.05,83.086,13135124,39320073,2.9935,0.8787,11.1325,0
Wash_RLG_Pool_r864_co729_c100000000_1(ol_2),WashRLG,1.079,0.669,0.988,0.465,629858,1888704,2.9986,0.89019,0.77068,2.00E-06
Wash_RLG_Pool_r8748_co729_c100000000_1(ol_2),WashRLG,93.291,24.657,28.403,16.479,6377294,19123128,2.9986,0.89068,1.7319,0
Wash_RLG_Pool_r88209_co20_c100000000_1(ol_2),WashRLG,12.731,9.254,7.679,5.418,1764182,5204331,2.95,0.82169,31.8409,1.00E-06
Wash_RLG_Pool_r9216_co30_c100000000_1(ol_2),WashRLG,1.543,0.967,1.337,0.644,276482,820224,2.9666,0.8443,8.3713,4.00E-06
Wash_RLG_Pool_r9216_co40_c100000000_1(ol_2),WashRLG,3.386,1.691,1.807,1.211,368642,1096704,2.975,0.85371,7.2353,3.00E-06
Wash_RLG_Pool_r9261_co729_c1000000_1(ol_2),WashRLG,110.194,31.12,31.153,22.816,6751271,20244546,2.9986,0.8868,1.7766,0
Wash_RLG_Pool_r9375_co20_c100000000_1(ol_2),WashRLG,0.726,0.66,0.419,0.352,187502,553125,2.95,0.82118,10.3906,6.00E-06
Wash_RLG_Pool_r944784_co10_c1000000_1(ol_2),WashRLG,67.56,43.72,39.423,42.533,9447842,27398736,2.9,0.75963,149.8941,0
Wash_RLG_Pool_r9477_co20_c100000000_1(ol_2),WashRLG,0.568,0.932,0.517,0.243,189542,559143,2.95,0.82157,10.4469,6.00E-06
Wash_RLG_Pool_r9477_co243_c100000000_1(ol_2),WashRLG,20.627,11.004,11.53,6.34,2302913,6899256,2.9959,0.88585,3.0026,0
Wash_RLG_Pool_r9477_co30_c100000000_1(ol_2),WashRLG,0.867,0.546,0.633,0.367,284312,843453,2.9666,0.84218,8.4885,4.00E-06
Wash_RLG_Pool_r9747_co184_c100000000_1(ol_2),WashRLG,13.433,5.469,5.946,4.128,1793450,5370597,2.9946,0.88359,3.4838,1.00E-06
Wash_RLG_Pool_r9747_co486_c100000000_1(ol_2),WashRLG,60.638,16.855,25.822,19.096,4737044,14201379,2.9979,0.88991,2.1891,0
Wash_RLG_Pool_r9801_co124_c100000000_1(ol_2),WashRLG,15.605,5.394,5.788,4.486,1215326,3636171,2.9919,0.88021,4.2401,1.00E-06
Wash_RLG_Pool_r9_co59049_c100000000_1(ol_2),WashRLG,0.23,0.163,0.176,0.257,531443,1594314,3,0.80421,0.47065,2.00E-06
Washington_RLG_Wide_524290_3(100k),WashRLG,2.989,1.783,2.016,1.366,524290,1564672,2.9844,0.8637,5.3895,2.00E-06
Washington_RLG2_Hi_Cap_1048578_2(_10m),WashRLG2,2.102,0.775,0.783,0.673,1048578,3144704,2.999,0.88645,0.74331,1.00E-06
Washington_RLG2_Lo_Cap_1048578_4(p_1k),WashRLG2,3.404,1.351,1.749,0.854,1048578,3144704,2.999,0.88665,0.74364,1.00E-06
Washington_RLG2_Lo_Cap_4194306_1(p_1k),WashRLG2,27.455,6.115,8.377,3.983,4194306,12580864,2.9995,0.88769,0.74452,0
Wash_RLG2_Pool_r1024_co1024_c1000000_1(Pool),WashRLG2,1.029,0.72,0.702,0.757,1048578,3144704,2.999,0.8869,0.74388,1.00E-06
Wash_RLG2_Pool_r243_co2187_c100000000_1(Pool),WashRLG2,4.074,0.59,0.649,1.743,531443,1594080,2.9995,0.89073,0.5971,2.00E-06
Wash_RLG2_Pool_r243_co2187_c10000_1(Pool),WashRLG2,3.559,0.574,0.597,1.617,531443,1594080,2.9995,0.88742,0.59661,2.00E-06
Wash_RLG2_Pool_r1024_co6561_c1000000_1(ol_2),WashRLG2,87.034,8.333,10.056,39.077,6718466,20154368,2.9998,0.88909,0.60643,0
Wash_RLG2_Pool_r11_co1024_c1000000_1(ol_2),WashRLG2,0.008,0.003,0.004,0.005,11266,33781,2.9985,0.84926,0.54252,8.90E-05
Wash_RLG2_Pool_r11_co1048576_c1000000_1(ol_2),WashRLG2,11.832,3.928,4.317,18.061,11534338,34602997,3,0.85445,0.53658,0
Wash_RLG2_Pool_r11_co117649_c1000000_1(ol_2),WashRLG2,1.632,0.489,0.536,3.666,1294141,3882406,3,0.85492,0.5366,1.00E-06
Wash_RLG2_Pool_r11_co121_c1000000_1(ol_2),WashRLG2,0.001,0.001,0,0,1333,3982,2.9872,0.83598,0.56012,0.00078
Wash_RLG2_Pool_r11_co2048_c1000000_1(ol_2),WashRLG2,0.016,0.007,0.008,0.011,22530,67573,2.9992,0.85074,0.53774,4.40E-05
Wash_RLG2_Pool_r11_co243_c1000000_1(ol_2),WashRLG2,0.002,0.001,0.001,0.001,2675,8008,2.9936,0.84459,0.54014,0.000375
Wash_RLG2_Pool_r11_co279841_c1000000_1(ol_2),WashRLG2,3.424,1.136,1.241,4.942,3078253,9234742,3,0.8547,0.53672,0
Wash_RLG2_Pool_r11_co512_c1000000_1(ol_2),WashRLG2,0.003,0.002,0.002,0.003,5634,16885,2.997,0.84666,0.5463,0.000178
Wash_RLG2_Pool_r11_co524288_c1000000_1(ol_2),WashRLG2,7.227,2.216,2.234,14.93,5767170,17301493,3,0.85472,0.53678,0
Wash_RLG2_Pool_r121_co6561_c1000000_1(ol_2),WashRLG2,4.117,0.805,1.006,3.959,793883,2381522,2.9998,0.88605,0.57753,1.00E-06
Wash_RLG2_Pool_r125_co83521_c1000000_1(ol_2),WashRLG2,53.357,11.364,13.035,122.787,10440127,31320250,3,0.88621,0.57416,0
Wash_RLG2_Pool_r128_co169_c1000000_1(ol_2),WashRLG2,0.029,0.019,0.021,0.029,21634,64768,2.9938,0.88633,0.70866,4.70E-05
Wash_RLG2_Pool_r128_co3125_c1000000_1(ol_2),WashRLG2,2.468,0.414,0.412,1.429,400002,1199872,2.9997,0.8839,0.58124,3.00E-06
Wash_RLG2_Pool_r128_co6561_c1000000_1(ol_2),WashRLG2,3.706,0.72,0.76,2.85,839810,2519296,2.9998,0.88546,0.57732,1.00E-06
Wash_RLG2_Pool_r1331_co2401_c1000000_1(ol_2),WashRLG2,30.911,5.425,4.426,14.885,3195733,9585862,2.9996,0.88892,0.67545,0
Wash_RLG2_Pool_r13_co125_c1000000_1(ol_2),WashRLG2,0.001,0.001,0.001,0,1627,4862,2.9883,0.86087,0.5623,0.000634
Wash_RLG2_Pool_r13_co279841_c1000000_1(ol_2),WashRLG2,5.855,1.378,1.931,36.089,3637935,10913786,3,0.86003,0.54324,0
Wash_RLG2_Pool_r16_co65536_c1000000_1(ol_2),WashRLG2,1.433,0.43,0.483,5.664,1048578,3145712,3,0.86452,0.54924,1.00E-06
Wash_RLG2_Pool_r17_co262144_c1000000_1(ol_2),WashRLG2,7.718,2.032,1.855,27.194,4456450,13369327,3,0.86727,0.55131,0
Wash_RLG2_Pool_r2048_co2048_c1000000_1(ol_2),WashRLG2,4.101,2.901,2.982,3.355,4194306,12580864,2.9995,0.88774,0.74467,0
Wash_RLG2_Pool_r2048_co2401_c1000000_1(ol_2),WashRLG2,26.931,8.47,9.357,32.014,4917250,14749696,2.9996,0.88858,0.72288,0
Wash_RLG2_Pool_r2048_co3125_c1000000_1(ol_2),WashRLG2,69.092,11.615,9.651,35.466,6400002,19197952,2.9997,0.88875,0.69183,0
Wash_RLG2_Pool_r2187_co3125_c1000000_1(ol_2),WashRLG2,61.81,10.272,10.389,35.726,6834377,20500938,2.9997,0.8888,0.69902,0
Wash_RLG2_Pool_r2197_co2197_c1000000_1(ol_2),WashRLG2,7.745,5.248,4.554,5.28,4826811,14478230,2.9995,0.88813,0.74469,0
Wash_RLG2_Pool_r23_co32768_c1000000_1(ol_2),WashRLG2,1.424,0.324,0.357,2.023,753666,2260969,3,0.87318,0.55807,1.00E-06
Wash_RLG2_Pool_r23_co390625_c1000000_1(ol_2),WashRLG2,15.313,4.858,4.2,70.564,8984377,26953102,3,0.87246,0.5582,0
Wash_RLG2_Pool_r3_co1024_c1000000_1(ol_2),WashRLG2,0.001,0.001,0.001,0.001,3074,9213,2.9971,0.7391,0.40412,0.000326
Wash_RLG2_Pool_r3_co1048576_c1000000_1(ol_2),WashRLG2,2.157,0.826,0.901,23.72,3145730,9437181,3,0.75044,0.40814,0
Wash_RLG2_Pool_r3_co12167_c1000000_1(ol_2),WashRLG2,0.019,0.007,0.008,0.009,36503,109500,2.9998,0.74705,0.40813,2.70E-05
Wash_RLG2_Pool_r3_co1331_c1000000_1(ol_2),WashRLG2,0.002,0.001,0.001,0.001,3995,11976,2.9977,0.73507,0.40749,0.000252
Wash_RLG2_Pool_r3_co1594323_c1000000_1(ol_2),WashRLG2,2.574,1.51,1.459,3.904,4782971,14348904,3,0.75107,0.40837,0
Wash_RLG2_Pool_r3_co16384_c1000000_1(ol_2),WashRLG2,0.029,0.014,0.015,0.015,49154,147453,2.9998,0.75184,0.41101,2.00E-05
Wash_RLG2_Pool_r3_co1953125_c1000000_1(ol_2),WashRLG2,3.099,1.24,1.43,3.869,5859377,17578122,3,0.75096,0.4085,0
Wash_RLG2_Pool_r3_co2048_c1000000_1(ol_2),WashRLG2,0.003,0.001,0.002,0.002,6146,18429,2.9985,0.76348,0.40992,0.000163
Wash_RLG2_Pool_r3_co3125_c1000000_1(ol_2),WashRLG2,0.003,0.002,0.002,0.003,9377,28122,2.999,0.74512,0.41009,0.000106
Wash_RLG2_Pool_r3_co343_c1000000_1(ol_2),WashRLG2,0,0,0,0,1031,3084,2.9913,0.7493,0.41243,0.000977
Wash_RLG2_Pool_r3_co371293_c1000000_1(ol_2),WashRLG2,0.539,0.324,0.353,1.122,1113881,3341634,3,0.75012,0.40769,1.00E-06
Wash_RLG2_Pool_r3_co4913_c1000000_1(ol_2),WashRLG2,0.006,0.003,0.003,0.002,14741,44214,2.9994,0.75038,0.41274,6.80E-05
Wash_RLG2_Pool_r3_co512_c1000000_1(ol_2),WashRLG2,0.001,0,0,0,1538,4605,2.9941,0.7397,0.42491,0.000662
Wash_RLG2_Pool_r3_co524288_c1000000_1(ol_2),WashRLG2,0.722,0.486,0.477,2.892,1572866,4718589,3,0.75093,0.40822,1.00E-06
Wash_RLG2_Pool_r3_co59049_c1000000_1(ol_2),WashRLG2,0.12,0.051,0.067,0.181,177149,531438,2.9999,0.75107,0.40792,6.00E-06
Wash_RLG2_Pool_r3_co625_c1000000_1(ol_2),WashRLG2,0.001,0,0,0,1877,5622,2.9952,0.76877,0.41794,0.000534
Wash_RLG2_Pool_r3_co6561_c1000000_1(ol_2),WashRLG2,0.009,0.005,0.005,0.012,19685,59046,2.9995,0.74475,0.40842,5.10E-05
Wash_RLG2_Pool_r3_co78125_c1000000_1(ol_2),WashRLG2,0.098,0.07,0.083,0.142,234377,703122,3,0.75188,0.40849,4.00E-06
Wash_RLG2_Pool_r3_co823543_c1000000_1(ol_2),WashRLG2,0.974,0.488,0.593,2.056,2470631,7411884,3,0.75103,0.40839,0
Wash_RLG2_Pool_r49_co64_c1000000_1(ol_2),WashRLG2,0.002,0.002,0.002,0.001,3138,9359,2.9825,0.88462,0.71271,0.000334
Wash_RLG2_Pool_r4_co1953125_c1000000_1(ol_2),WashRLG2,4.641,2.499,2.11,9.568,7812502,23437496,3,0.78807,0.45641,0
Wash_RLG2_Pool_r4_co371293_c1000000_1(ol_2),WashRLG2,1.179,0.414,0.457,1.221,1485174,4455512,3,0.78854,0.45622,1.00E-06
Wash_RLG2_Pool_r4_co78125_c1000000_1(ol_2),WashRLG2,0.229,0.092,0.1,0.275,312502,937496,3,0.78923,0.45652,3.00E-06
Wash_RLG2_Pool_r529_co1331_c1000000_1(ol_2),WashRLG2,5.322,0.843,0.845,2.154,704101,2111768,2.9992,0.88909,0.64932,1.00E-06
Wash_RLG2_Pool_r5_co16384_c1000000_1(ol_2),WashRLG2,0.078,0.021,0.026,0.02,81922,245755,2.9999,0.80794,0.48131,1.20E-05
Wash_RLG2_Pool_r5_co1771561_c1000000_1(ol_2),WashRLG2,7.701,2.797,3.2,10.613,8857807,26573410,3,0.80992,0.48289,0
Wash_RLG2_Pool_r5_co531441_c1000000_1(ol_2),WashRLG2,2.273,0.89,0.794,2.344,2657207,7971610,3,0.81044,0.48357,0
Wash_RLG2_Pool_r7_co512_c1000000_1(ol_2),WashRLG2,0.002,0.001,0.001,0.001,3586,10745,2.9964,0.83457,0.51503,0.000281
Wash_RLG2_Pool_r9_co121_c1000000_1(ol_2),WashRLG2,0.001,0,0,0,1091,3258,2.9863,0.85009,0.55898,0.000928
Wash_SqrMesh_s128_d128_c100000000_1(Mesh),WashSqrMesh,0.096,0.057,0.085,0.026,16386,2072896,126.5041,5.0649,0.14346,0.002546
Wash_SqrMesh_s128_d16_c100000000_1(Mesh),WashSqrMesh,0.015,0.011,0.011,0.009,16386,260232,15.8814,1.3766,0.13702,0.000321
Wash_SqrMesh_s128_d2_c100000000_1(Mesh),WashSqrMesh,0.019,0.009,0.008,0.004,16386,32767,1.9997,0.47514,0.68796,4.20E-05
Wash_SqrMesh_s128_d32_c100000000_1(Mesh),WashSqrMesh,0.026,0.015,0.02,0.011,16386,519952,31.7315,2.048,0.128,0.000639
Wash_SqrMesh_s128_d4_c100000000_1(Mesh),WashSqrMesh,0.017,0.014,0.013,0.01,16386,65274,3.9835,0.65951,0.34593,8.20E-05
Wash_SqrMesh_s128_d64_c100000000_1(Mesh),WashSqrMesh,0.053,0.032,0.044,0.022,16386,1038624,63.3848,3.1244,0.13286,0.001277
Wash_SqrMesh_s128_d8_c100000000_1(Mesh),WashSqrMesh,0.01,0.012,0.01,0.011,16386,130276,7.9504,0.94286,0.19092,0.000161
Wash_SqrMesh_s256_d16_c100000000_1(Mesh),WashSqrMesh,0.058,0.048,0.044,0.083,65538,1044872,15.943,1.3496,0.11418,8.00E-05
Wash_SqrMesh_s256_d2_c100000000_1(Mesh),WashSqrMesh,0.181,0.084,0.076,0.033,65538,131071,1.9999,0.47349,0.69749,1.00E-05
Wash_SqrMesh_s256_d32_c100000000_1(Mesh),WashSqrMesh,0.095,0.061,0.083,0.065,65538,2088976,31.8743,1.96,0.093529,0.00016
Wash_SqrMesh_s256_d4_c100000000_1(Mesh),WashSqrMesh,0.135,0.095,0.092,0.045,65538,261626,3.992,0.6623,0.34958,2.00E-05
Wash_SqrMesh_s256_d64_c100000000_1(Mesh),WashSqrMesh,0.188,0.126,0.18,0.077,65538,4176416,63.7251,2.8626,0.091245,0.00032
Wash_SqrMesh_s256_d8_c100000000_1(Mesh),WashSqrMesh,0.05,0.052,0.045,0.075,65538,522724,7.9759,0.93127,0.18352,4.00E-05
Wash_SqrMesh_s32_d16_c100000000_1(Mesh),WashSqrMesh,0,0,0,0,1026,15816,15.4152,1.6534,0.25207,0.005053
Wash_SqrMesh_s32_d32_c100000000_1(Mesh),WashSqrMesh,0.001,0.001,0.001,0,1026,31312,30.5185,2.8661,0.28099,0.009907
Wash_SqrMesh_s512_d16_c100000000_1(Mesh),WashSqrMesh,0.233,0.173,0.204,0.286,262146,4187016,15.9721,1.333,0.10179,2.00E-05
Wash_SqrMesh_s512_d2_c100000000_1(Mesh),WashSqrMesh,1.645,0.609,0.588,0.219,262146,524287,2,0.47408,0.70228,3.00E-06
Wash_SqrMesh_s512_d2_c100000000_3(Mesh),WashSqrMesh,1.473,0.707,0.673,0.312,262146,524287,2,0.47404,0.70228,3.00E-06
Wash_SqrMesh_s512_d2_c1000000_2(Mesh),WashSqrMesh,1.733,0.654,0.538,0.33,262146,524287,2,0.46863,0.70228,3.00E-06
Wash_SqrMesh_s512_d4_c100000000_1(Mesh),WashSqrMesh,0.948,0.543,0.484,0.464,262146,1047546,3.996,0.6613,0.35152,5.00E-06
Wash_SqrMesh_s512_d4_c100000000_3(Mesh),WashSqrMesh,0.988,0.674,0.631,0.299,262146,1047546,3.996,0.66191,0.35152,5.00E-06
Wash_SqrMesh_s512_d4_c100000000_4(Mesh),WashSqrMesh,0.638,0.371,0.32,0.346,262146,1047546,3.996,0.66178,0.35152,5.00E-06
Wash_SqrMesh_s512_d4_c1000000_3(Mesh),WashSqrMesh,0.677,0.471,0.467,0.289,262146,1047546,3.996,0.65359,0.35152,5.00E-06
Wash_SqrMesh_s512_d8_c100000000_1(Mesh),WashSqrMesh,0.173,0.164,0.135,0.232,262146,2094052,7.9881,0.93354,0.18006,1.00E-05
Wash_SqrMesh_s64_d16_c100000000_1(Mesh),WashSqrMesh,0.002,0.001,0.002,0.001,4098,64520,15.7443,1.4532,0.17822,0.001282
Wash_SqrMesh_s64_d32_c100000000_1(Mesh),WashSqrMesh,0.006,0.005,0.005,0.002,4098,128656,31.3948,2.2781,0.18475,0.002537
Wash_SqrMesh_s64_d4_c100000000_1(Mesh),WashSqrMesh,0.002,0.002,0.002,0.001,4098,16250,3.9653,0.65702,0.33966,0.000331
Wash_SqrMesh_s64_d64_c100000000_1(Mesh),WashSqrMesh,0.011,0.008,0.009,0.004,4098,256160,62.5085,3.8997,0.20157,0.005043
Wash_SqrMesh_s64_d8_c100000000_1(Mesh),WashSqrMesh,0.001,0.002,0.001,0.001,4098,32356,7.8956,0.9232,0.20735,0.000649
Wash_SqrMesh_s1000_d10_c1000000_1(Pool),WashSqrMesh,1.063,0.817,0.671,2.13,1000002,9991955,9.9919,1.0338,0.14445,3.00E-06
Wash_SqrMesh_s1000_d11_c1000000_1(Pool),WashSqrMesh,0.937,0.803,0.663,1.543,1000002,10990945,10.9909,1.0855,0.13227,4.00E-06
Wash_SqrMesh_s1000_d14_c1000000_1(Pool),WashSqrMesh,1.128,0.903,0.846,2.499,1000002,13987909,13.9879,1.2252,0.10672,5.00E-06
Wash_SqrMesh_s1000_d17_c1000000_1(Pool),WashSqrMesh,1.162,0.983,0.937,1.745,1000002,16984864,16.9848,1.3504,0.090837,6.00E-06
Wash_SqrMesh_s1000_d22_c1000000_1(Pool),WashSqrMesh,1.321,1.009,1.204,2.457,1000002,21979769,21.9797,1.5433,0.074964,7.00E-06
Wash_SqrMesh_s1000_d28_c1000000_1(Pool),WashSqrMesh,1.456,1.088,1.177,1.535,1000002,27973622,27.9736,1.7443,0.064459,9.00E-06
Wash_SqrMesh_s1000_d2_c1000000_1(Pool),WashSqrMesh,11.433,4.332,3.791,2.797,1000002,1999999,2,0.46723,0.70463,1.00E-06
Wash_SqrMesh_s1000_d4_c1000000_1(Pool),WashSqrMesh,5.026,2.729,2.406,1.932,1000002,3997994,3.998,0.65536,0.3525,1.00E-06
Wash_SqrMesh_s1000_d5_c1000000_1(Pool),WashSqrMesh,4.235,3.022,2.493,2.108,1000002,4996990,4.997,0.7302,0.28246,2.00E-06
Wash_SqrMesh_s1000_d6_c1000000_1(Pool),WashSqrMesh,9.117,3.002,2.88,2.122,1000002,5995985,5.996,0.79991,0.236,2.00E-06
Wash_SqrMesh_s1000_d7_c1000000_1(Pool),WashSqrMesh,8.253,3.607,3.763,2.818,1000002,6994979,6.995,0.86323,0.20301,2.00E-06
Wash_SqrMesh_s1000_d8_c1000000_1(Pool),WashSqrMesh,0.762,0.783,0.594,1.02,1000002,7993972,7.994,0.92328,0.17844,3.00E-06
Wash_SqrMesh_s100_d100_c1000000_1(Pool),WashSqrMesh,0.046,0.028,0.051,0.015,10002,985250,98.5053,4.5528,0.16202,0.003285
Wash_SqrMesh_s100_d10_c1000000_1(Pool),WashSqrMesh,0.005,0.005,0.005,0.004,10002,99155,9.9135,1.0389,0.17257,0.000334
Wash_SqrMesh_s100_d12_c1000000_1(Pool),WashSqrMesh,0.006,0.006,0.006,0.005,10002,118934,11.891,1.1691,0.16019,0.0004
Wash_SqrMesh_s100_d16_c1000000_1(Pool),WashSqrMesh,0.007,0.006,0.007,0.005,10002,158480,15.8448,1.3873,0.14903,0.000531
Wash_SqrMesh_s100_d20_c1000000_1(Pool),WashSqrMesh,0.009,0.008,0.009,0.004,10002,198010,19.797,1.5793,0.14525,0.000662
Wash_SqrMesh_s100_d25_c1000000_1(Pool),WashSqrMesh,0.012,0.009,0.011,0.005,10002,247400,24.7351,1.7954,0.14418,0.000827
Wash_SqrMesh_s100_d2_c1000000_1(Pool),WashSqrMesh,0.008,0.004,0.003,0.002,10002,19999,1.9995,0.46757,0.68267,7.00E-05
Wash_SqrMesh_s100_d32_c1000000_1(Pool),WashSqrMesh,0.014,0.009,0.012,0.006,10002,316504,31.6441,2.1045,0.145,0.001057
Wash_SqrMesh_s100_d49_c1000000_1(Pool),WashSqrMesh,0.023,0.014,0.02,0.01,10002,484124,48.4027,2.768,0.14934,0.001616
Wash_SqrMesh_s100_d4_c1000000_1(Pool),WashSqrMesh,0.009,0.008,0.008,0.004,10002,39794,3.9786,0.64573,0.34404,0.000136
Wash_SqrMesh_s100_d5_c1000000_1(Pool),WashSqrMesh,0.006,0.006,0.006,0.004,10002,49690,4.968,0.72583,0.28049,0.000169
Wash_SqrMesh_s100_d64_c1000000_1(Pool),WashSqrMesh,0.031,0.018,0.026,0.012,10002,631784,63.1658,3.2955,0.15334,0.002109
Wash_SqrMesh_s100_d6_c1000000_1(Pool),WashSqrMesh,0.011,0.008,0.007,0.005,10002,59585,5.9573,0.79065,0.24048,0.000202
